,age,sex,decile_score,priors_count,race,days_in_jail,c_days_from_compas,is_violent_recid,v_decile_score,is_recid
17689,30,1,2,1,Other,0.0,1.0,0,2,1
17690,40,0,1,3,Caucasian,0.0,1.0,1,1,1
17691,40,0,1,3,Caucasian,0.0,1.0,1,1,1
17692,40,0,1,3,Caucasian,0.0,1.0,1,1,1
17693,39,0,3,0,African-American,0.0,2.0,0,2,0
17694,54,1,3,7,Caucasian,0.0,0.0,0,1,0
17695,60,1,-1,1,African-American,0.0,916.0,0,-1,0
17696,40,0,7,1,Caucasian,12.0,1.0,0,3,0
17697,40,0,7,1,Caucasian,12.0,1.0,0,3,0
17698,40,0,7,1,Caucasian,12.0,1.0,0,3,0
17699,22,1,10,0,African-American,66.0,0.0,0,9,0
17700,44,1,2,4,Caucasian,23.0,1.0,0,1,0
17701,21,1,7,0,Caucasian,1.0,1.0,0,7,0
17702,43,1,2,6,Caucasian,0.0,1.0,1,4,1
17703,36,0,2,0,African-American,1.0,1.0,0,1,0
17704,36,0,2,0,African-American,1.0,1.0,0,1,0
17705,47,1,2,0,African-American,0.0,1.0,0,5,-1
17706,27,1,3,3,Caucasian,1.0,1.0,0,4,0
17707,22,1,5,3,African-American,0.0,41.0,0,5,1
17708,22,1,5,3,African-American,0.0,41.0,0,5,1
17709,22,1,5,3,African-American,0.0,41.0,0,5,1
17710,30,1,9,0,African-American,0.0,1.0,0,4,-1
17711,22,1,10,0,African-American,3.0,1.0,0,10,0
17712,31,1,2,1,Other,0.0,1.0,0,2,0
17713,31,1,7,0,African-American,1.0,0.0,0,3,0
17714,31,1,7,0,African-American,1.0,0.0,0,3,0
17715,32,1,8,6,African-American,130.0,1.0,0,6,1
17716,32,1,8,6,African-American,130.0,1.0,0,6,1
17717,32,1,8,6,African-American,130.0,1.0,0,6,1
17718,50,0,5,3,Caucasian,57.0,73.0,0,1,1
17719,50,0,5,3,Caucasian,57.0,73.0,0,1,1
17720,50,0,5,3,Caucasian,57.0,73.0,0,1,1
17721,50,0,5,3,Caucasian,57.0,73.0,0,1,1
17722,27,1,2,4,Hispanic,3.0,1.0,1,2,1
17723,21,1,5,1,African-American,1.0,2.0,0,7,0
17724,22,1,3,0,Hispanic,1.0,1.0,0,4,0
17725,23,1,6,0,Caucasian,0.0,0.0,0,7,0
17726,33,1,6,3,African-American,114.0,1.0,0,4,1
17727,33,1,6,3,African-American,114.0,1.0,0,4,1
17728,33,1,6,3,African-American,114.0,1.0,0,4,1
17729,64,1,2,0,African-American,1.0,1.0,0,1,0
17730,31,1,1,0,Hispanic,0.0,1.0,0,1,0
17731,42,0,1,0,Other,281.0,1.0,0,1,0
17732,20,1,4,0,African-American,0.0,1.0,0,7,0
17733,26,1,2,1,Caucasian,1.0,1.0,0,3,0
17734,20,0,5,0,Other,0.0,1.0,0,6,0
17735,30,1,10,18,African-American,61.0,1.0,0,8,1
17736,30,1,10,18,African-American,61.0,1.0,0,8,1
17737,30,1,10,18,African-American,61.0,1.0,0,8,1
17738,30,1,10,18,African-American,61.0,1.0,0,8,1
17739,23,1,2,0,Hispanic,1.0,1.0,1,4,1
17740,38,0,4,1,Caucasian,1.0,1.0,0,1,0
17741,56,1,1,0,African-American,0.0,1.0,0,1,-1
17742,50,1,1,2,African-American,181.0,184.0,0,1,0
17743,23,1,10,10,African-American,4.0,1.0,0,9,1
17744,23,1,10,10,African-American,4.0,1.0,0,9,1
17745,23,1,10,10,African-American,4.0,1.0,0,9,1
17746,23,1,10,10,African-American,4.0,1.0,0,9,1
17747,60,1,6,13,African-American,2.0,1.0,0,3,1
17748,60,1,6,13,African-American,2.0,1.0,0,3,1
17749,60,1,6,13,African-American,2.0,1.0,0,3,1
17750,46,1,7,2,African-American,64.0,1261.0,0,2,1
17751,46,1,7,2,African-American,64.0,1261.0,0,2,1
17752,29,0,4,0,African-American,0.0,1.0,0,3,0
17753,31,1,9,16,African-American,48.0,1.0,0,8,0
17754,56,1,1,0,Caucasian,1.0,1.0,0,1,1
17755,56,1,1,0,Caucasian,1.0,1.0,0,1,1
17756,45,0,1,0,African-American,0.0,1.0,0,1,0
17757,26,1,3,4,African-American,0.0,0.0,0,2,1
17758,26,1,3,4,African-American,0.0,0.0,0,2,1
17759,26,1,3,4,African-American,0.0,0.0,0,2,1
17760,26,1,3,4,African-American,0.0,0.0,0,2,1
17761,47,0,6,4,African-American,0.0,1.0,0,6,0
17762,29,0,7,7,African-American,1.0,0.0,0,4,1
17763,29,0,7,7,African-American,1.0,0.0,0,4,1
17764,29,0,7,7,African-American,1.0,0.0,0,4,1
17765,29,0,7,7,African-American,1.0,0.0,0,4,1
17766,29,0,7,7,African-American,1.0,0.0,0,4,1
17767,32,1,10,9,African-American,56.0,1.0,0,6,0
17768,32,1,10,9,African-American,56.0,1.0,0,6,0
17769,27,1,3,2,Caucasian,1.0,50.0,1,3,1
17770,23,1,4,0,Other,0.0,1.0,0,4,0
17771,29,1,9,10,African-American,29.0,1.0,0,4,1
17772,29,1,9,10,African-American,29.0,1.0,0,4,1
17773,33,1,6,11,Hispanic,1.0,0.0,0,2,1
17774,76,1,1,1,Caucasian,1.0,1.0,0,1,0
17775,76,1,1,1,Caucasian,1.0,1.0,0,1,0
17776,76,1,1,1,Caucasian,1.0,1.0,0,1,0
17777,22,1,6,1,African-American,21.0,1.0,0,8,1
17778,22,1,6,1,African-American,21.0,1.0,0,8,1
17779,22,1,6,1,African-American,21.0,1.0,0,8,1
17780,26,1,2,0,African-American,0.0,1.0,0,3,-1
17781,33,0,3,2,Hispanic,30.0,63.0,0,2,0
17782,43,1,1,2,African-American,1.0,1.0,0,1,0
17783,63,1,1,4,African-American,1.0,2.0,0,1,0
17784,28,0,2,1,African-American,0.0,1.0,0,2,0
17785,36,1,1,0,Caucasian,36.0,0.0,0,1,0
17786,22,1,9,2,African-American,11.0,0.0,0,6,0
17787,22,1,9,2,African-American,11.0,0.0,0,6,0
17788,43,1,8,9,Caucasian,3.0,1.0,0,3,0
17789,32,1,3,1,Hispanic,0.0,0.0,0,2,0
17790,24,1,6,0,African-American,2.0,1.0,0,5,0
17791,44,0,1,0,African-American,1.0,1.0,0,1,0
17792,33,1,9,9,African-American,2.0,1.0,0,9,1
17793,33,1,9,9,African-American,2.0,1.0,0,9,1
17794,33,1,9,9,African-American,2.0,1.0,0,9,1
17795,33,1,9,9,African-American,2.0,1.0,0,9,1
17796,33,1,9,9,African-American,2.0,1.0,0,9,1
17797,33,1,9,9,African-American,2.0,1.0,0,9,1
17798,33,1,9,9,African-American,2.0,1.0,0,9,1
17799,53,1,1,0,Other,0.0,0.0,0,1,0
17800,46,1,6,2,African-American,1.0,1.0,0,3,0
17801,31,1,8,9,Caucasian,1.0,0.0,0,2,1
17802,31,1,8,9,Caucasian,1.0,0.0,0,2,1
17803,31,1,8,9,Caucasian,1.0,0.0,0,2,1
17804,31,1,8,9,Caucasian,1.0,0.0,0,2,1
17805,19,1,10,0,African-American,279.0,1.0,0,9,0
17806,49,1,8,3,Caucasian,34.0,1.0,0,1,1
17807,49,1,8,3,Caucasian,34.0,1.0,0,1,1
17808,49,1,8,3,Caucasian,34.0,1.0,0,1,1
17809,49,1,8,3,Caucasian,34.0,1.0,0,1,1
17810,24,1,3,0,African-American,1.0,0.0,0,3,1
17811,24,1,3,0,African-American,1.0,0.0,0,3,1
17812,57,1,10,28,African-American,2.0,0.0,1,6,1
17813,36,1,10,14,African-American,2.0,1.0,0,9,1
17814,36,1,10,14,African-American,2.0,1.0,0,9,1
17815,36,1,10,14,African-American,2.0,1.0,0,9,1
17816,36,1,10,14,African-American,2.0,1.0,0,9,1
17817,36,1,10,14,African-American,2.0,1.0,0,9,1
17818,49,1,10,3,African-American,242.0,1.0,0,8,0
17819,49,1,10,3,African-American,242.0,1.0,0,8,0
17820,38,1,6,7,African-American,33.0,42.0,0,2,0
17821,38,1,6,7,African-American,33.0,42.0,0,2,0
17822,38,1,6,7,African-American,33.0,42.0,0,2,0
17823,43,1,7,23,African-American,102.0,1.0,0,3,0
17824,43,1,7,23,African-American,102.0,1.0,0,3,0
17825,43,1,5,17,African-American,0.0,0.0,0,4,0
17826,69,1,1,0,Hispanic,6.0,6.0,0,1,0
17827,42,1,7,0,African-American,6.0,1.0,0,4,0
17828,32,1,10,4,Caucasian,0.0,2.0,0,8,1
17829,32,1,10,4,Caucasian,0.0,2.0,0,8,1
17830,32,1,10,4,Caucasian,0.0,2.0,0,8,1
17831,26,1,4,1,Caucasian,5.0,1.0,0,3,0
17832,74,1,1,0,Caucasian,1.0,1.0,0,1,0
17833,20,1,10,1,African-American,236.0,1.0,0,10,0
17834,26,1,1,0,Hispanic,1.0,0.0,0,2,0
17835,24,1,6,3,African-American,1.0,1.0,0,5,1
17836,24,1,6,3,African-American,1.0,1.0,0,5,1
17837,24,0,3,1,Hispanic,0.0,2.0,0,3,0
17838,55,0,1,0,Caucasian,1.0,1.0,0,1,0
17839,37,0,5,2,Caucasian,1.0,1.0,0,2,0
17840,37,0,5,2,Caucasian,1.0,1.0,0,2,0
17841,28,0,7,1,Other,65.0,119.0,0,2,0
17842,28,0,7,1,Other,65.0,119.0,0,2,0
17843,25,1,2,0,Hispanic,0.0,1.0,0,3,-1
17844,25,1,2,0,Hispanic,0.0,1.0,0,3,-1
17845,22,1,3,0,Other,1.0,1.0,0,6,0
17846,33,1,4,2,African-American,1.0,588.0,0,4,0
17847,33,1,4,2,African-American,1.0,588.0,0,4,0
17848,22,1,6,1,African-American,0.0,1.0,1,6,1
17849,50,1,2,4,Caucasian,26.0,27.0,0,1,0
17850,36,0,1,0,Other,61.0,1.0,0,1,0
17851,28,0,6,7,Caucasian,6.0,7.0,0,5,1
17852,28,0,6,7,Caucasian,6.0,7.0,0,5,1
17853,28,0,6,7,Caucasian,6.0,7.0,0,5,1
17854,28,0,6,7,Caucasian,6.0,7.0,0,5,1
17855,28,0,6,7,Caucasian,6.0,7.0,0,5,1
17856,27,1,7,0,Caucasian,0.0,1.0,0,3,-1
17857,41,1,4,1,African-American,47.0,61.0,0,2,0
17858,25,1,2,0,Hispanic,0.0,1.0,0,3,0
17859,58,0,1,0,Caucasian,0.0,1.0,0,1,0
17860,35,0,7,5,African-American,7.0,1.0,1,3,1
17861,33,1,1,0,African-American,0.0,1.0,1,1,1
17862,36,0,2,1,African-American,0.0,1.0,0,1,0
17863,21,1,9,0,African-American,0.0,1.0,0,6,-1
17864,51,1,3,13,Caucasian,543.0,1.0,0,3,0
17865,51,1,3,13,Caucasian,543.0,1.0,0,3,0
17866,28,1,2,2,African-American,1.0,52.0,0,3,1
17867,27,0,5,6,African-American,0.0,0.0,0,3,0
17868,63,1,1,1,African-American,1.0,1.0,0,1,0
17869,24,1,6,11,African-American,32.0,32.0,0,4,1
17870,24,1,6,11,African-American,32.0,32.0,0,4,1
17871,24,1,6,11,African-American,32.0,32.0,0,4,1
17872,69,0,3,5,Caucasian,1.0,3.0,0,1,0
17873,69,0,3,5,Caucasian,1.0,3.0,0,1,0
17874,69,0,3,5,Caucasian,1.0,3.0,0,1,0
17875,33,1,3,0,Hispanic,1.0,1.0,0,1,0
17876,33,1,3,0,Hispanic,1.0,1.0,0,1,0
17877,33,1,6,14,African-American,0.0,215.0,0,8,0
17878,35,1,1,2,Hispanic,0.0,616.0,0,1,0
17879,31,1,6,0,African-American,0.0,1.0,0,2,-1
17880,33,1,6,0,African-American,241.0,1.0,0,4,0
17881,41,1,6,18,African-American,299.0,0.0,0,8,1
17882,41,1,6,18,African-American,299.0,0.0,0,8,1
17883,39,1,9,18,African-American,0.0,87.0,0,4,0
17884,30,1,6,4,African-American,39.0,1.0,0,2,0
17885,30,1,6,4,African-American,39.0,1.0,0,2,0
17886,30,1,6,4,African-American,39.0,1.0,0,2,0
17887,30,1,6,4,African-American,39.0,1.0,0,2,0
17888,31,0,6,7,African-American,0.0,1.0,0,2,0
17889,31,0,6,7,African-American,0.0,1.0,0,2,0
17890,44,1,1,0,Other,1.0,1.0,0,1,0
17891,44,1,1,1,Caucasian,0.0,1.0,0,1,0
17892,29,0,2,0,African-American,0.0,1.0,0,2,0
17893,52,0,3,0,Caucasian,1.0,1.0,0,1,0
17894,23,0,3,0,Other,0.0,1.0,0,3,-1
17895,44,0,4,4,Caucasian,10.0,11.0,0,2,0
17896,44,0,4,4,Caucasian,10.0,11.0,0,2,0
17897,23,1,10,1,African-American,1.0,1.0,1,9,1
17898,22,0,4,0,Hispanic,0.0,2.0,0,4,0
17899,44,1,-1,0,African-American,0.0,1.0,0,7,-1
17900,44,1,-1,0,African-American,0.0,1.0,0,7,-1
17901,44,1,-1,0,African-American,0.0,1.0,0,7,-1
17902,44,1,-1,0,African-American,0.0,1.0,0,7,-1
17903,26,1,4,0,Caucasian,0.0,1.0,0,2,0
17904,24,1,6,0,African-American,20.0,1.0,1,4,1
17905,45,1,2,4,African-American,3.0,1.0,0,1,0
17906,45,1,2,4,African-American,3.0,1.0,0,1,0
17907,45,1,2,4,African-American,3.0,1.0,0,1,0
17908,52,1,2,3,Caucasian,1.0,38.0,0,1,0
17909,22,1,2,0,Hispanic,0.0,1.0,0,4,1
17910,22,1,2,0,Hispanic,0.0,1.0,0,4,1
17911,22,1,2,0,Hispanic,0.0,1.0,0,4,1
17912,22,1,2,0,Hispanic,0.0,1.0,0,4,1
17913,24,1,4,4,African-American,3.0,3.0,0,4,1
17914,24,1,4,4,African-American,3.0,3.0,0,4,1
17915,24,1,4,4,African-American,3.0,3.0,0,4,1
17916,24,1,4,4,African-American,3.0,3.0,0,4,1
17917,26,0,4,1,Hispanic,5.0,6.0,0,3,0
17918,47,1,1,0,African-American,1.0,0.0,0,1,0
17919,20,1,10,2,African-American,1.0,35.0,1,10,1
17920,26,1,4,0,African-American,0.0,1.0,0,4,0
17921,36,1,7,9,African-American,0.0,1.0,0,7,1
17922,36,1,7,9,African-American,0.0,1.0,0,7,1
17923,36,1,7,9,African-American,0.0,1.0,0,7,1
17924,36,1,7,9,African-American,0.0,1.0,0,7,1
17925,36,1,7,9,African-American,0.0,1.0,0,7,1
17926,62,1,7,2,Caucasian,14.0,1.0,0,6,0
17927,33,1,3,2,Caucasian,1.0,1.0,0,2,1
17928,52,1,1,1,Caucasian,1.0,1.0,0,1,0
17929,51,1,1,0,Caucasian,1.0,1.0,0,1,0
17930,22,1,2,0,African-American,7.0,0.0,0,4,0
17931,27,1,10,0,African-American,1.0,1.0,0,9,0
17932,27,1,10,0,African-American,1.0,1.0,0,9,0
17933,20,1,8,1,Caucasian,1.0,32.0,0,7,1
17934,20,1,8,1,Caucasian,1.0,32.0,0,7,1
17935,20,1,8,1,Caucasian,1.0,32.0,0,7,1
17936,20,1,8,1,Caucasian,1.0,32.0,0,7,1
17937,20,1,8,1,Caucasian,1.0,32.0,0,7,1
17938,47,1,1,7,African-American,57.0,1.0,1,1,1
17939,65,1,1,0,Hispanic,0.0,1.0,0,1,0
17940,41,1,4,5,Hispanic,5.0,6.0,0,6,0
17941,41,1,4,5,Hispanic,5.0,6.0,0,6,0
17942,21,1,4,1,African-American,1.0,14.0,0,6,0
17943,38,1,1,1,Caucasian,0.0,1.0,1,1,1
17944,38,1,1,1,Caucasian,0.0,1.0,1,1,1
17945,67,1,3,1,Caucasian,0.0,1.0,0,1,0
17946,44,1,1,0,Caucasian,0.0,1.0,0,1,0
17947,47,1,1,1,African-American,0.0,3.0,0,2,1
17948,47,1,1,1,African-American,0.0,3.0,0,2,1
17949,29,1,2,2,African-American,85.0,1.0,0,3,0
17950,66,1,1,0,Caucasian,1.0,1.0,0,1,0
17951,39,1,2,0,Caucasian,1.0,1.0,0,1,0
17952,26,0,2,0,Caucasian,0.0,4.0,0,2,0
17953,49,0,3,2,Caucasian,82.0,1.0,0,1,0
17954,45,0,7,9,African-American,75.0,0.0,0,9,1
17955,45,0,7,9,African-American,75.0,0.0,0,9,1
17956,22,1,2,1,Asian,0.0,0.0,0,4,0
17957,31,1,4,4,African-American,1.0,1.0,0,4,0
17958,29,0,2,0,African-American,0.0,1.0,0,2,-1
17959,33,1,8,4,African-American,5.0,1.0,0,3,0
17960,33,1,8,4,African-American,5.0,1.0,0,3,0
17961,33,1,8,4,African-American,5.0,1.0,0,3,0
17962,25,1,3,1,African-American,9.0,16.0,0,4,0
17963,25,1,3,1,African-American,9.0,16.0,0,4,0
17964,46,0,7,7,Caucasian,3.0,1.0,0,3,1
17965,46,0,7,7,Caucasian,3.0,1.0,0,3,1
17966,29,1,6,15,African-American,1.0,1.0,0,3,1
17967,29,1,6,15,African-American,1.0,1.0,0,3,1
17968,28,1,5,2,African-American,2.0,1317.0,0,4,1
17969,28,1,5,2,African-American,2.0,1317.0,0,4,1
17970,49,1,1,0,African-American,2.0,5.0,0,1,0
17971,49,1,1,0,African-American,2.0,5.0,0,1,0
17972,31,1,9,4,Caucasian,136.0,1.0,0,6,0
17973,25,1,8,0,Caucasian,0.0,1.0,0,5,-1
17974,22,0,4,0,African-American,1.0,1.0,0,4,1
17975,22,0,4,0,African-American,1.0,1.0,0,4,1
17976,22,1,3,1,Caucasian,34.0,54.0,0,4,0
17977,20,1,5,1,African-American,4.0,22.0,0,8,1
17978,20,1,5,1,African-American,4.0,22.0,0,8,1
17979,20,1,5,1,African-American,4.0,22.0,0,8,1
17980,20,1,5,1,African-American,4.0,22.0,0,8,1
17981,34,1,9,0,African-American,0.0,6.0,0,8,0
17982,34,1,9,0,African-American,0.0,6.0,0,8,0
17983,34,1,1,5,Caucasian,1.0,1.0,0,1,0
17984,54,1,3,0,African-American,0.0,1.0,0,3,-1
17985,34,1,5,13,Caucasian,33.0,91.0,0,4,0
17986,22,1,4,8,African-American,39.0,1.0,1,6,1
17987,22,1,4,8,African-American,39.0,1.0,1,6,1
17988,25,1,9,3,Caucasian,172.0,5.0,0,7,1
17989,25,1,9,3,Caucasian,172.0,5.0,0,7,1
17990,25,1,9,3,Caucasian,172.0,5.0,0,7,1
17991,27,1,5,13,Caucasian,57.0,39.0,1,5,1
17992,27,1,5,13,Caucasian,57.0,39.0,1,5,1
17993,35,1,1,0,African-American,3.0,1.0,0,1,0
17994,34,1,6,1,African-American,0.0,1.0,0,3,0
17995,34,1,5,1,Caucasian,1.0,2.0,0,2,0
17996,34,1,5,1,Caucasian,1.0,2.0,0,2,0
17997,50,1,10,17,African-American,129.0,134.0,0,7,0
17998,50,1,10,17,African-American,129.0,134.0,0,7,0
17999,27,1,5,4,African-American,1.0,1.0,0,3,0
18000,54,1,4,10,African-American,0.0,0.0,0,1,1
18001,54,1,4,10,African-American,0.0,0.0,0,1,1
18002,28,1,1,0,African-American,0.0,0.0,0,2,0
18003,22,1,6,3,Caucasian,2.0,0.0,0,5,0
18004,22,1,6,3,Caucasian,2.0,0.0,0,5,0
18005,51,1,1,0,Other,1.0,1.0,0,1,1
18006,51,1,1,0,Other,1.0,1.0,0,1,1
18007,36,0,3,5,Caucasian,0.0,1.0,0,1,1
18008,36,0,3,5,Caucasian,0.0,1.0,0,1,1
18009,20,1,10,2,Asian,52.0,1.0,1,8,1
18010,29,1,1,2,Caucasian,3.0,1.0,0,2,0
18011,30,1,5,8,African-American,54.0,1.0,0,3,1
18012,30,1,5,8,African-American,54.0,1.0,0,3,1
18013,20,1,4,1,Caucasian,0.0,39.0,0,6,0
18014,44,1,1,0,Hispanic,1.0,1.0,0,1,1
18015,23,0,4,1,African-American,28.0,1.0,0,3,1
18016,23,1,8,0,African-American,0.0,1.0,0,5,-1
18017,23,1,8,0,African-American,0.0,1.0,0,5,-1
18018,23,1,8,0,African-American,0.0,1.0,0,5,-1
18019,23,1,8,0,African-American,0.0,1.0,0,5,-1
18020,23,1,8,0,African-American,0.0,1.0,0,5,-1
18021,53,1,3,13,African-American,1.0,1.0,0,6,0
18022,40,1,1,0,Caucasian,1.0,1.0,0,1,0
18023,65,1,1,2,Hispanic,1.0,53.0,0,1,1
18024,22,0,6,1,African-American,96.0,97.0,0,6,0
18025,22,0,6,1,African-American,96.0,97.0,0,6,0
18026,22,0,6,1,African-American,96.0,97.0,0,6,0
18027,50,1,1,0,African-American,0.0,1.0,0,1,-1
18028,27,0,8,0,Caucasian,0.0,0.0,1,6,1
18029,23,1,4,1,Hispanic,0.0,0.0,0,4,0
18030,26,1,5,5,African-American,1.0,1.0,0,6,0
18031,26,1,5,5,African-American,1.0,1.0,0,6,0
18032,26,1,5,5,African-American,1.0,1.0,0,6,0
18033,41,0,1,2,Caucasian,1.0,0.0,0,1,0
18034,23,1,5,2,Hispanic,2.0,1.0,0,4,0
18035,25,1,6,3,African-American,1.0,1.0,0,4,1
18036,25,1,6,3,African-American,1.0,1.0,0,4,1
18037,25,1,6,3,African-American,1.0,1.0,0,4,1
18038,47,1,6,14,African-American,31.0,1.0,0,1,0
18039,27,0,6,3,African-American,2.0,1.0,0,5,1
18040,27,0,6,3,African-American,2.0,1.0,0,5,1
18041,38,1,9,16,African-American,33.0,88.0,1,6,1
18042,38,1,9,16,African-American,33.0,88.0,1,6,1
18043,38,1,9,16,African-American,33.0,88.0,1,6,1
18044,59,1,1,1,Caucasian,0.0,1.0,0,1,0
18045,27,1,1,0,African-American,5.0,1.0,0,2,1
18046,27,1,1,0,African-American,5.0,1.0,0,2,1
18047,20,1,6,1,African-American,1.0,2.0,0,9,0
18048,20,1,6,1,African-American,1.0,2.0,0,9,0
18049,24,1,3,0,Hispanic,0.0,0.0,0,5,0
18050,30,1,8,4,Caucasian,4.0,1.0,0,4,1
18051,30,1,8,4,Caucasian,4.0,1.0,0,4,1
18052,30,1,8,4,Caucasian,4.0,1.0,0,4,1
18053,30,1,8,4,Caucasian,4.0,1.0,0,4,1
18054,50,0,1,0,Caucasian,1.0,1.0,0,1,0
18055,22,1,2,0,Caucasian,0.0,1.0,0,4,-1
18056,31,1,3,1,African-American,4.0,1.0,0,3,0
18057,31,1,6,1,African-American,0.0,1324.0,0,6,0
18058,33,1,7,4,African-American,17.0,1.0,0,6,1
18059,33,1,7,4,African-American,17.0,1.0,0,6,1
18060,23,1,10,3,African-American,97.0,1.0,0,9,0
18061,23,1,10,3,African-American,97.0,1.0,0,9,0
18062,29,0,3,2,African-American,10.0,1.0,0,3,1
18063,52,1,3,2,African-American,0.0,1.0,0,2,0
18064,30,1,10,26,African-American,17.0,1.0,0,7,0
18065,30,1,10,26,African-American,17.0,1.0,0,7,0
18066,38,1,2,0,Other,1.0,3.0,0,1,0
18067,56,1,6,31,African-American,0.0,23.0,0,7,1
18068,56,1,6,31,African-American,0.0,23.0,0,7,1
18069,56,1,6,31,African-American,0.0,23.0,0,7,1
18070,56,1,6,31,African-American,0.0,23.0,0,7,1
18071,56,1,6,31,African-American,0.0,23.0,0,7,1
18072,56,1,6,31,African-American,0.0,23.0,0,7,1
18073,56,1,6,31,African-American,0.0,23.0,0,7,1
18074,56,1,6,31,African-American,0.0,23.0,0,7,1
18075,61,1,2,0,Hispanic,0.0,1.0,0,1,0
18076,49,0,6,12,African-American,21.0,1.0,0,4,0
18077,49,0,6,12,African-American,21.0,1.0,0,4,0
18078,26,1,2,0,African-American,2.0,1.0,0,3,0
18079,28,0,8,5,African-American,0.0,1.0,0,4,0
18080,43,1,6,5,African-American,14.0,1105.0,0,7,0
18081,48,0,5,0,Caucasian,2.0,1.0,0,1,0
18082,60,1,1,0,Hispanic,0.0,1.0,0,1,-1
18083,29,1,2,2,African-American,1.0,1.0,1,2,1
18084,22,1,7,1,African-American,0.0,1.0,0,7,1
18085,22,1,7,1,African-American,0.0,1.0,0,7,1
18086,22,1,7,1,African-American,0.0,1.0,0,7,1
18087,22,1,7,1,African-American,0.0,1.0,0,7,1
18088,74,1,1,2,Caucasian,9.0,1.0,0,1,0
18089,58,1,1,0,African-American,9.0,1.0,0,1,0
18090,32,1,6,2,African-American,0.0,0.0,0,3,0
18091,25,0,2,0,African-American,1.0,1.0,0,2,0
18092,47,1,10,4,African-American,64.0,1.0,1,2,1
18093,47,1,10,4,African-American,64.0,1.0,1,2,1
18094,47,1,10,4,African-American,64.0,1.0,1,2,1
18095,42,0,8,4,Caucasian,4.0,11.0,0,1,1
18096,42,0,8,4,Caucasian,4.0,11.0,0,1,1
18097,42,0,8,4,Caucasian,4.0,11.0,0,1,1
18098,42,0,8,4,Caucasian,4.0,11.0,0,1,1
18099,42,0,8,4,Caucasian,4.0,11.0,0,1,1
18100,42,0,8,4,Caucasian,4.0,11.0,0,1,1
18101,42,0,8,4,Caucasian,4.0,11.0,0,1,1
18102,43,0,1,0,Caucasian,0.0,2.0,0,1,0
18103,30,1,1,3,Caucasian,1.0,94.0,0,2,0
18104,30,1,1,3,Caucasian,1.0,94.0,0,2,0
18105,28,0,5,6,African-American,2.0,1.0,0,3,1
18106,28,0,5,6,African-American,2.0,1.0,0,3,1
18107,24,0,4,0,African-American,0.0,3.0,0,4,0
18108,24,0,4,0,African-American,0.0,3.0,0,4,0
18109,26,1,3,2,Asian,199.0,1.0,1,5,1
18110,26,1,3,2,Asian,199.0,1.0,1,5,1
18111,26,1,3,2,Asian,199.0,1.0,1,5,1
18112,56,1,2,0,African-American,0.0,1.0,0,1,0
18113,26,1,3,0,Caucasian,0.0,1.0,0,4,-1
18114,47,1,6,3,Hispanic,5.0,1.0,0,1,1
18115,47,1,6,3,Hispanic,5.0,1.0,0,1,1
18116,49,1,1,0,Caucasian,1.0,1.0,0,1,0
18117,36,0,1,1,Other,0.0,1.0,0,1,0
18118,36,1,10,20,Hispanic,221.0,180.0,0,9,1
18119,24,0,4,1,Caucasian,3.0,3.0,0,4,0
18120,30,1,4,3,African-American,2.0,1.0,0,2,1
18121,30,1,4,3,African-American,2.0,1.0,0,2,1
18122,28,1,6,11,Caucasian,1.0,1.0,0,5,1
18123,50,0,3,1,Hispanic,0.0,1.0,0,1,1
18124,39,0,7,1,African-American,2.0,1.0,0,2,1
18125,39,0,7,1,African-American,2.0,1.0,0,2,1
18126,39,0,7,1,African-American,2.0,1.0,0,2,1
18127,49,1,10,19,African-American,239.0,1.0,0,6,0
18128,26,0,8,4,African-American,0.0,1.0,1,4,1
18129,56,1,7,4,African-American,16.0,1.0,0,4,0
18130,28,1,10,8,African-American,18.0,1.0,0,10,0
18131,28,1,10,8,African-American,18.0,1.0,0,10,0
18132,49,1,5,10,Caucasian,8.0,1.0,0,2,0
18133,51,1,2,0,Caucasian,0.0,1.0,0,2,-1
18134,58,1,2,8,Caucasian,1.0,1.0,0,1,0
18135,33,1,4,3,African-American,0.0,0.0,0,4,0
18136,31,0,8,9,African-American,0.0,1.0,0,2,1
18137,31,0,8,9,African-American,0.0,1.0,0,2,1
18138,35,1,6,18,African-American,112.0,104.0,0,6,1
18139,35,1,6,18,African-American,112.0,104.0,0,6,1
18140,35,1,6,18,African-American,112.0,104.0,0,6,1
18141,25,1,8,5,Caucasian,10.0,1.0,1,7,1
18142,29,1,2,2,Hispanic,0.0,2.0,0,3,0
18143,25,1,5,7,Caucasian,3.0,4.0,0,5,1
18144,25,1,5,7,Caucasian,3.0,4.0,0,5,1
18145,23,1,2,0,African-American,0.0,0.0,0,3,0
18146,55,0,1,3,Caucasian,3.0,1.0,0,1,0
18147,55,0,1,3,Caucasian,3.0,1.0,0,1,0
18148,34,0,2,1,Other,0.0,1.0,0,1,0
18149,20,1,10,1,African-American,109.0,1.0,0,10,1
18150,20,1,10,1,African-American,109.0,1.0,0,10,1
18151,20,1,10,1,African-American,109.0,1.0,0,10,1
18152,20,1,10,1,African-American,109.0,1.0,0,10,1
18153,20,1,10,1,African-American,109.0,1.0,0,10,1
18154,52,0,1,0,Caucasian,0.0,1.0,0,1,0
18155,29,1,4,0,Caucasian,1.0,6.0,0,2,0
18156,55,1,8,16,African-American,1.0,1.0,0,5,0
